repository_url,issue_number,title_processed,body_processed,label,label_cat,test_tag,valid,html_url,issue_reporter,issue_reporter_association,comment_count,commenters,comment_texts,commenter_associations
https://api.github.com/repos/akvo/akvo-rsr-up,84,project detail activity comments,project id retrieval urlreplaced pathreplaced detail activity javal digitreplaced l digitreplaced codereplaced null case override save instance state urlreplaced save instance state digitreplaced android os bundle digitreplaced activity requires bundle passed project id safely assume id present thus substitute mentioned block simpler codereplaced note outcome method return codereplaced value not present present need check codereplaced unused imports java io file android graphics bitmap android graphics bitmap factory database open close issues database used urlreplaced pathreplaced detail activity javal digitreplaced urlreplaced pathreplaced detail activity javal digitreplaced l digitreplaced calls codereplaced codereplaced bit odd codereplaced called codereplaced twice closed leaving database open counter set digitreplaced later codereplaced called close database successfully resetting counter least relative digitreplaced activity digitreplaced codereplaced method contains codereplaced statement unbalances counter potentially harm application state connections opened codereplaced,enhancement,feature,0,invalid,https://github.com/akvo/akvo-rsr-up/issues/84,ichinaski,CONTRIBUTOR,7,"['stellanl', 'ichinaski', 'ichinaski', 'ichinaski', 'ichinaski', 'adriancollier', 'stellanl']","['The ProjectId retrieval code and the unused imports are left from when the activity was cloned from UpdateEditor. (which routinely gets covered by the camera app so it needs onSaveInstanceState() )', 'Same issues (I guess for the same reason mentioned by @stellanl) happen in [UpdateListActivity](https://github.com/akvo/akvo-rsr-mobile/blob/master/android/AkvoRSR/src/org/akvo/rsr/android/UpdateListActivity.java):\n- Unused imports and variable (`progress`)\n- `savedInstanceState` null case', 'I guess [this](https://github.com/akvo/akvo-rsr-mobile/blob/master/android/AkvoRSR/src/org/akvo/rsr/android/service/GetProjectDataService.java#L78) `if (true)` in **GetProjectDataService** is only for debug purposes, but not sure if this should be in the `master` branch (maybe a variable holding that debug value would be clearer?).', ""In [RsrSbAdapter](https://github.com/akvo/akvo-rsr-mobile/blob/master/android/AkvoRSR/src/org/akvo/rsr/android/dao/RsrDbAdapter.java#L143), holding the `context` in the **DatabaseHelper** class is not necessary, as it's never used. Just calling the parent's constructor with the context passed in is enough. -- Holding the `context` in both **RsrDbAdapter** and **DatabaseHelper** with the same name might be misleading."", ""For a global bug scan, I've also run lint tool and exported the report as a HTML document. The report can downloaded [here](https://dl.dropboxusercontent.com/u/190908687/index.html)\n\nAlthough all the issues are just `warnings`, it might be interesting to analyze some important ones, to achieve a better performance:\n- Clean up unused resources (generating a smaller APK)\n- Icon duplication (same as above)\n- Externalize hard-coded strings (this is quite important, as it makes then trivial to translate the app into multiple languages)"", 'Release ready - rest will be covered in later versions.', 'For the remaining stuff, we need to define the scope a bit better, or break it into more specific issues.\n""No warnings anywhere"" could take a coupe of days, and some, like the typography warnings are a bit silly.\n""All strings in resources"" might be a day.']","['CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR', 'CONTRIBUTOR']"
https://api.github.com/repos/mguenther/kafka-sampler,6,integrate twitter4j library setup simple tweet feeder,streaming architecture based fetching tweets twitter processing multiple stream filters order need way connect twitter stream tweets dedicated kafka topic tweets kafka represented jso based strings time twitter4j library needs bit configuration twitter4j properties parameters codereplaced codereplaced codereplaced codereplaced requires configuration twitter connection parameters,enhancement,feature,0,invalid,https://github.com/mguenther/kafka-sampler/issues/6,mguenther,OWNER,2,"['mguenther', 'mguenther']","['The implementation of this story fulfills the requirements for milestone 0.2.0. Tag this as the 0.2.0 release after completion and merge it back to master.', 'Merged back into development.']","['OWNER', 'OWNER']"
https://api.github.com/repos/danfickle/neoflyingsaucer,22,inline styles applied,like codereplaced style applied moreover text codereplaced tag gets output expected behavior ? not inline styles codereplaced standard compliant though browsers support fine codereplaced,enhancement,feature,1,invalid,https://github.com/danfickle/neoflyingsaucer/issues/22,hrj,NONE,5,"['danfickle', 'hrj', 'danfickle', 'danfickle', 'danfickle']","['You are correct, not compliant but widely supported. See:\n\nhttp://stackoverflow.com/questions/1303416/does-style-have-to-be-in-the-head-of-an-html-document', 'Oh, in that case, I can close this issue.\n\nJust one thing; the first answer in SO says HTML5 allows inline style with a scoped attribute. Do you plan to support that? This issue could be then restricted to HTML5 support for `<style>`.', 'Leave the issue open, we may decide to support it at a later date.', 'Note to self: This should be easy to support in the Jsoup to W3C DOM module, by inserting any extra style elements into the head at this stage.', 'Test case at: `com.github.neoflyingsaucer.test.BackgroundTest.testBackgroundImageWithStyleOutsideHead()`']","['OWNER', 'NONE', 'OWNER', 'OWNER', 'OWNER']"
https://api.github.com/repos/dinsic-pim/tchap-android,536,add room access information room title,add salon accessible aux externes unrestricted room,enhancement,feature,0,invalid,https://github.com/tchapgouv/tchap-android-legacy/issues/536,giomfo,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/smclab/caldav-sync,10,liferay digitreplaced digitreplaced support,test support liferay digitreplaced digitreplaced,enhancement,feature,0,invalid,https://github.com/smclab/caldav-sync/issues/10,fabiopezzutto,MEMBER,0,[],[],[]
https://api.github.com/repos/sampalmer/sideways-mode,530,simplify custom notification,custom notification works nicely extremely high maintenance work consistently devices investigate whether ther way stock media notification,enhancement,feature,0,invalid,,,,,[],[],[]
https://api.github.com/repos/busukxuan/Organice,11,delete event chat group,delete event chat group using formatted delete message depends issue issuereplaced,enhancement,feature,0,invalid,,,,,[],[],[]
https://api.github.com/repos/mozilla-mobile/focus-android,1091,homescreen shortcut remembering blocker switch status,currently add homescreen feature not support remembering blocker switch status site needs unblocked properly view blocker status remembered shortcut reduce addtional step unblock issuereplaced,feature,feature,1,invalid,https://github.com/mozilla-mobile/focus-android/issues/1091,nojunpark,NONE,5,"['pocmo', 'lime124', 'mheubusch', 'antlam', 'antlam']","['Adding UX label -> Maybe we want to make this more explicit and mention that in the dialog? Or even make it a checkbox.', ""Here is the proposal from UX. @mheubusch is working on final string wording. I'm off on PTO starting tomorrow, but @antlam can help with the visual spec stuff on Monday.\r\n\r\n![add to homescreen](https://user-images.githubusercontent.com/287322/29689481-32b34e90-88d8-11e7-8285-90b53efe014b.png)\r\n\r\nFYI @bbinto"", '@bbinto Here is the recommended string: Shortcut will open with Tracking Protection disabled', '![screen shot 2017-08-28 at 1 53 08 pm](https://user-images.githubusercontent.com/1994820/29793315-42648c00-8bf8-11e7-96fd-abc494ac0166.png)\r\n\r\nVisual Design Specs!', ""[tracking-protection-16-disabledSVG.zip](https://github.com/mozilla-mobile/focus-android/files/1258353/tracking-protection-16-disabledSVG.zip)\r\n\r\nHere's the SVG asset @pocmo \r\n\r\nit's on a 24x24 canvas (which is the orange overlay you see ^) so the spacing and padding are spec'd against that. Let me know if this blows up 😹""]","['CONTRIBUTOR', 'NONE', 'NONE', 'CONTRIBUTOR', 'CONTRIBUTOR']"
https://api.github.com/repos/myeongjae-kim/guestbook,18,issuereplaced implement list mentions,implement mentions table codereplaced,enhancement,feature,0,invalid,https://github.com/myeongjae-kim/guestbook/pull/18,myeongjae-kim,OWNER,0,[],[],[]
https://api.github.com/repos/Yakindu/solidity-ide,68,json interface solidity compiler,urlreplaced see command line interface used text output parsed finding binary assembly ast suggest considering json interface compiler uses structured json input returns json output used commandline compiler codereplaced standard input expects input standard output contain output documentation format see urlreplaced,enhancement,feature,0,invalid,https://github.com/itemisCREATE/solidity-ide/issues/68,axic,NONE,9,"['flantony', 'axic', 'flantony', 'axic', 'flantony', 'axic', 'flantony', 'axic', 'flantony']","['From the given example i assume that solc consumes/produces JSON in typical ""javascript-style"". For example { name:""John"" } instead of { ""name"":""John"" }.  Tried to feed ""valid"" JSON to solc, which will produce parse errors. Therefore it is not possible to use common JSON libs like gson or jackson, since those will surround any key with "" .', 'It should support any JSON accepted by jsoncpp, which claims to be in line with the RFC.', 'Ok, spend some time on this again, without doing something else at the same time... and surprisingly it works as intended ;-) Refactored the entire usage of the compiler to make use of the JSON API. I was hoping to get rid of the ""cutting"" the formatted error message into pieces to find out the position of the error since it is very error prone. Apparently the ""sourceLocation"" field of errors are not mandatory and therefore not filled regularly, even when the formatted message contains the necessary information. \r\nI will close the issue for now. And see what we can do with the gained information. Thinking about a gas-estimation view.', '> Apparently the ""sourceLocation"" field of errors are not mandatory and therefore not filled regularly, even when the formatted message contains the necessary information.\r\n\r\nIf the `formattedMessage` contains the location, while the other fields are not set that would be a bug. Do you have such an example?', 'Compile something that yields a warning for ""No visibility specified[...]""\r\nI get:\r\n```\r\n{\r\n  ""component"": ""general"",\r\n  ""formattedMessage"": ""Migrations.sol:13:5: Warning: No visibility specified. Defaulting to \\""public\\"".\\n    function Migrations()  {\\r\\n    ^\\nSpanning multiple lines.\\n"",\r\n  ""message"": ""No visibility specified. Defaulting to \\""public\\""."",\r\n  ""severity"": ""warning"",\r\n  ""type"": ""Warning""\r\n}\r\n```\r\nI expect:\r\n```\r\n{\r\n  ""component"": ""general"",\r\n  ""sourceLocation"" : {\r\n        ""file"": ""Migrations.sol"",\r\n        ""start"": x,\r\n        ""end"": x+y \r\n  },\r\n  ""formattedMessage"": ""Migrations.sol:13:5: Warning: No visibility specified. Defaulting to \\""public\\"".\\n    function Migrations()  {\\r\\n    ^\\nSpanning multiple lines.\\n"",\r\n  ""message"": ""No visibility specified. Defaulting to \\""public\\""."",\r\n  ""severity"": ""warning"",\r\n  ""type"": ""Warning""\r\n}\r\n```\r\n\r\nwhere x is the beginning of the error relative to the beginning of the file and y is the length of the error.', 'Thanks, it seems like it is a bug. Created an issue for it.', 'Thank you. I will keep an eye on this and further improve the integration asap', 'Fixed, will be part of the next release, but please test it with a local build if possible before the next release :)', 'Great! Will integrate the new solc version in our next release.']","['COLLABORATOR', 'NONE', 'COLLABORATOR', 'NONE', 'COLLABORATOR', 'NONE', 'COLLABORATOR', 'NONE', 'COLLABORATOR']"
https://api.github.com/repos/hazelcast/hazelcast-jet,1909,cleanup using functionreplaced methods,remove codereplaced codereplaced keyed variants creates several methods much usefulness easily replaced subsequent pathreplaced stage add variant codereplaced parameters ordered responses max pending calls currently available service factory level apply specific variants remove ordered asynchronous responses max pending calls service factory apply specific variants residing optional support returning codereplaced codereplaced act filtering optional keyed variant codereplaced currently missing useful want distribute data single node whole cluster,enhancement,feature,0,invalid,https://github.com/hazelcast/hazelcast-jet/issues/1909,cangencer,CONTRIBUTOR,1,['jbartok'],"['Closed it accidentally, reopening.']",['CONTRIBUTOR']
https://api.github.com/repos/CloudifySource/cloudify-widget,10,email activation registration,widget owner registers pathreplaced receive activation email activation link activation link clicked newly created account enabled,enhancement,feature,0,invalid,https://github.com/CloudifySource/cloudify-widget/issues/10,uric,CONTRIBUTOR,0,[],[],[]
https://api.github.com/repos/languagetool-org/languagetool,163,able change language gui overriding duser language,separated urlreplaced nice language standalone languagetool overrideable inside app users system wide language setting language not support os level yet like see languagetool gui translated code stand view probably need moving codereplaced abstraction layer,enhancement,feature,0,invalid,https://github.com/languagetool-org/languagetool/issues/163,ebraminio,CONTRIBUTOR,1,['danielnaber'],['See #407'],['MEMBER']
https://api.github.com/repos/assimbly/gateway,343,resolve dependency runtime,create method gets maven dependency camel catalog resolve dependency jeka load classes runtime,enhancement,feature,0,invalid,https://github.com/assimbly/gateway/issues/343,assimbly,COLLABORATOR,1,['assimbly'],['Create methods and added to Java API (Connector) and REST API (Gateway)'],['COLLABORATOR']
https://api.github.com/repos/GluuFederation/oxShibboleth,5,override logout functionality,saml initiated logout work probably redirect open id connect front channel logout wo notified logout event perhaps add sessions client respective logout urls iframes rendered properly front channel logout page issue cluster shib idp servers active sessions memory solution require memcached session storage really work cluster,enhancement,feature,0,invalid,,,,,[],[],[]
https://api.github.com/repos/DenizenScript/Denizen,1870,event entity breeding,mentioned mergu currently event detect entity breeding currently workaround codereplaced event fires every entity spawn event regardless bred link spigot api urlreplaced breed event html pathreplaced entities breed context parents context entities provide list entities breeding meaning codereplaced context child context entity return entity created breeding context location return location entities bred new entity spawned,feature,feature,0,invalid,https://github.com/DenizenScript/Denizen/issues/1870,ArctoranDev,NONE,1,['SXRWahrheit'],"[""Amazed this doesn't already exist - great suggestion.""]",['CONTRIBUTOR']
https://api.github.com/repos/decorators-squad/eo-yaml,221,building pathreplaced scalars,reading digitreplaced types scalar yet buildable currently way specifying mult line concerns building yaml,enhancement,feature,0,invalid,https://github.com/decorators-squad/eo-yaml/issues/221,amihaiemil,MEMBER,6,"['0pdd', '0pdd', '0pdd', '0pdd', '0pdd', '0pdd']","['@amihaiemil the puzzle [#227](https://github.com/decorators-squad/eo-yaml/issues/227) is still not solved.', '@amihaiemil 2 puzzles [#229](https://github.com/decorators-squad/eo-yaml/issues/229), [#230](https://github.com/decorators-squad/eo-yaml/issues/230) are still not solved; solved: [#227](https://github.com/decorators-squad/eo-yaml/issues/227).', '@amihaiemil 3 puzzles [#229](https://github.com/decorators-squad/eo-yaml/issues/229), [#230](https://github.com/decorators-squad/eo-yaml/issues/230), [#235](https://github.com/decorators-squad/eo-yaml/issues/235) are still not solved; solved: [#227](https://github.com/decorators-squad/eo-yaml/issues/227).', '@amihaiemil 2 puzzles [#229](https://github.com/decorators-squad/eo-yaml/issues/229), [#230](https://github.com/decorators-squad/eo-yaml/issues/230) are still not solved; solved: [#227](https://github.com/decorators-squad/eo-yaml/issues/227), [#235](https://github.com/decorators-squad/eo-yaml/issues/235).', '@amihaiemil the puzzle [#230](https://github.com/decorators-squad/eo-yaml/issues/230) is still not solved; solved: [#227](https://github.com/decorators-squad/eo-yaml/issues/227), [#229](https://github.com/decorators-squad/eo-yaml/issues/229), [#235](https://github.com/decorators-squad/eo-yaml/issues/235).', '@amihaiemil all 4 puzzles are solved here: [#227](https://github.com/decorators-squad/eo-yaml/issues/227), [#229](https://github.com/decorators-squad/eo-yaml/issues/229), [#230](https://github.com/decorators-squad/eo-yaml/issues/230), [#235](https://github.com/decorators-squad/eo-yaml/issues/235).']","['NONE', 'NONE', 'NONE', 'NONE', 'NONE', 'NONE']"
https://api.github.com/repos/msurkein/GameMap,2,measure distance,measure distance clicks provide travel time estimate based pathreplaced speeds,enhancement,feature,1,invalid,https://github.com/msurkein/GameMap/issues/2,msurkein,OWNER,0,[],[],[]
